Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	GSM_SS	
1354384677	967.35	936.30	1357	1600	16000	1.875	3.667	15	17	
1354384722	752.51	423.44	1357	1600	16000	1.607	0.803	15	15	
1354384770	1003.51	763.52	1357	1600	16000	1.948	2.611	15	15	
1354384817	986.90	1572.24	1357	1600	16000	1.901	4.116	15	16	
1354384866	996.76	1322.98	1357	1600	16000	1.842	3.759	15	13	
1354384915	979.52	1557.08	1357	1600	16000	1.919	4.892	15	17	
1354384962	937.45	1322.69	1357	1600	16000	1.957	4.044	15	14	
1354385008	1002.19	1571.04	1357	1600	16000	1.919	4.905	15	13	
1354385056	996.76	1526.70	1357	1600	16000	1.910	4.994	15	15	
1354385105	975.72	1329.58	1357	1600	16000	1.866	4.280	15	14	
1354385150	998.75	1469.57	1357	1600	16000	1.911	4.280	15	14	
1354385198	955.33	1713.39	1357	1600	16000	1.849	4.808	15	16	
1354385248	844.14	1333.17	1357	1600	16000	1.865	4.337	15	14	
1354385298	922.55	1374.68	1357	1600	16000	1.809	4.629	15	15	
1354385347	1001.20	1558.58	1357	1600	16000	1.950	4.924	15	14	
1354385396	941.21	1464.42	1357	1600	16000	1.838	4.887	15	14	
1354385454	919.90	685.78	1357	1600	16000	1.795	3.209	15	16	
1354385502	900.18	737.31	1357	1600	16000	1.761	2.018	15	16	
1354385549	931.76	1840.25	1357	1600	16000	1.909	4.974	15	15	
1354385601	978.60	1569.20	1357	1600	16000	1.870	5.671	15	16	
1354385648	944.18	1182.26	1357	1600	16000	1.834	3.025	15	15	
1354385695	968.73	855.86	1357	1600	16000	1.918	2.851	15	16	
1354385743	998.13	873.19	1357	1600	16000	1.993	3.018	15	14	
1354385794	838.24	1229.62	1357	1600	16000	1.754	4.967	15	11	
1354385843	982.32	2052.72	1357	1600	16000	1.901	7.000	15	11	
1354385895	952.96	980.65	1357	1600	16000	1.919	3.290	15	12	
1354385947	953.98	894.54	1357	1600	16000	1.864	3.548	15	12	
1354385997	840.50	1074.54	1357	1600	16000	1.662	3.868	15	13	
1354386048	879.34	536.72	1357	1600	16000	1.750	2.003	15	13	
1354386099	779.72	479.80	1357	1600	16000	1.526	1.240	15	13	
1354386180	987.23	112.96	1357	1600	16000	1.933	1.855	15	13	
1354386308	874.00	674.73	1357	1600	16000	1.678	2.470	15	13	
1354386369	831.78	270.80	1357	1600	16000	1.493	1.208	15	13	
1354386425	836.65	221.12	1357	1600	16000	1.596	1.049	15	13	
1354386493	879.34	422.21	1357	1600	16000	1.664	3.032	15	12	
1354386541	582.28	1171.03	1357	1600	16000	1.246	3.395	15	13	
1354386590	739.76	1252.39	1357	1600	16000	1.413	4.275	15	13	
1354386634	767.95	465.09	1357	1600	16000	1.435	1.560	15	13	
1354386686	617.40	927.14	1357	1600	16000	1.216	3.261	15	12	
1354386735	803.77	1296.50	1357	1600	16000	1.545	4.446	15	12	
1354386795	612.67	695.05	1357	1600	16000	1.235	4.252	15	12	
1354386849	790.59	863.98	1357	1600	16000	1.650	3.357	15	12	
1354386897	606.42	1252.15	1357	1600	16000	1.496	3.915	15	13	
1354386952	816.34	1130.29	1357	1600	16000	1.624	4.419	15	13	
1354387007	906.85	978.96	1357	1600	16000	1.748	3.831	15	13	
1354387069	869.77	493.09	1357	1600	16000	1.782	2.353	15	13	
1354387121	848.06	297.50	1357	1600	16000	1.522	1.319	15	13	
1354387181	840.81	560.85	1357	1600	16000	1.589	2.842	15	13	
1354387232	708.00	940.01	1357	1600	16000	1.367	3.496	15	14	
1354387294	737.97	715.63	1357	1600	16000	1.424	3.727	15	13	
1354387353	819.32	665.84	1357	1600	16000	1.541	3.191	15	13	
1354387408	887.53	777.57	1357	1600	16000	1.645	2.946	15	13	
1354387464	630.60	1021.26	1357	1600	16000	1.282	3.709	15	13	
1354387513	546.44	1142.59	1357	1600	16000	1.083	3.541	15	13	
1354387569	610.94	919.87	1357	1600	16000	1.326	3.476	15	13	
1354387622	740.62	1190.79	1357	1600	16000	1.530	4.042	15	13	
1354387674	825.06	985.26	1357	1600	16000	1.747	3.910	15	14	
1354387726	815.33	1111.68	1357	1600	16000	1.637	3.712	15	13	
1354387788	748.69	696.26	1357	1600	16000	1.341	3.107	15	13	
1354387839	726.58	789.55	1357	1600	16000	1.389	2.971	15	13	
1354387891	701.88	803.14	1357	1600	16000	1.487	3.179	15	13	
1354387947	648.12	961.40	1357	1600	16000	1.229	3.719	15	13	
1354387995	752.19	1132.89	1357	1600	16000	1.506	3.704	15	12	
1354388048	903.88	1253.46	1357	1600	16000	1.752	4.185	15	13	
1354388108	837.18	640.28	1357	1600	16000	1.446	3.090	15	13	
1354388165	484.81	509.80	1357	1600	16000	1.223	2.162	15	13	
1354388221	764.95	613.32	1357	1600	16000	1.504	2.901	15	13	
1354388276	776.91	775.02	1357	1600	16000	1.394	3.506	15	12	
1354388325	947.58	1229.60	1357	1600	16000	1.704	3.702	15	13	
1354388465	104.30	155.32	1357	1600	16000	0.531	2.623	15	12	
1354388519	772.30	888.26	1357	1600	16000	1.427	3.094	15	13	
1354388569	520.37	302.35	1357	1600	16000	1.254	1.351	15	13	
1354388619	515.14	1100.87	1357	1600	16000	1.108	3.841	15	12	
1354388713	358.25	110.90	1357	1600	16000	0.787	0.925	15	12	
1354388788	852.22	65.12	1357	1600	16000	1.490	0.488	15	12	
1354388845	933.27	532.00	1357	1600	16000	1.755	2.532	15	12	
1354388893	975.41	1046.16	1357	1600	16000	1.867	3.144	15	13	
1354388943	899.96	1179.05	1357	1600	16000	1.729	3.734	15	13	
1354388999	884.25	681.73	1357	1600	16000	1.728	3.005	15	14	
1354389055	822.92	620.98	1357	1600	16000	1.592	2.616	15	13	
1354389106	926.21	824.42	1357	1600	16000	1.741	3.147	15	14	
1354389160	913.62	916.70	1357	1600	16000	1.810	3.791	15	14	
1354389213	976.61	768.21	1357	1600	16000	2.002	3.179	15	13	
1354389266	977.09	890.71	1357	1600	16000	1.915	3.152	15	14	
1354389313	1030.29	2232.26	1357	1600	16000	1.908	6.325	15	14	
1354389359	970.93	2039.96	1357	1600	16000	1.975	6.482	15	15	
1354389402	997.70	2202.35	1357	1600	16000	1.964	5.867	15	16	
1354389447	986.52	2058.00	1357	1600	16000	1.858	6.050	15	16	
1354389493	984.81	2169.36	1357	1600	16000	1.919	6.070	15	15	
1354389542	1098.52	1571.04	1357	1600	16000	2.102	6.360	15	16	
1354389588	1019.36	1602.98	1357	1600	16000	2.006	4.954	15	15	
1354389636	1064.10	1477.52	1357	1600	16000	2.043	4.711	15	15	
1354389683	1044.90	1124.67	1357	1600	16000	1.948	3.528	15	16	
1354389728	917.26	1840.23	1357	1600	16000	1.716	5.368	15	12	
1354389775	1178.00	1646.27	1357	1600	16000	2.227	4.741	15	13	
1354389819	1162.41	2285.29	1357	1600	16000	2.201	6.273	15	17	
1354389864	1174.20	2206.60	1357	1600	16000	2.173	6.392	15	14	
1354389909	1101.32	2159.13	1357	1600	16000	2.126	6.174	15	14	
1354389952	1159.86	2844.00	1357	1600	16000	2.229	7.511	15	15	
1354390004	1097.38	1073.84	1357	1600	16000	2.121	5.653	15	15	
1354390049	1159.27	1453.58	1357	1600	16000	2.164	4.642	15	14	
1354390092	1151.57	1544.10	1357	1600	16000	2.241	5.215	15	14	
1354390144	1130.34	947.22	1357	1600	16000	2.144	3.499	15	14	
1354390188	1124.28	1271.62	1357	1600	16000	2.197	4.622	15	14	
1354390232	1188.36	2093.00	1357	1600	16000	2.240	5.202	15	14	
1354390286	1102.76	1007.70	1357	1600	16000	2.144	4.044	15	14	
1354390333	1180.94	1496.84	1357	1600	16000	2.270	4.451	15	14	
1354390378	1121.00	2193.17	1357	1600	16000	2.204	5.869	15	16	
1354390423	1211.48	2456.46	1357	1600	16000	2.364	6.732	15	15	
1354390474	1085.60	1106.93	1357	1600	16000	2.093	4.057	15	16	
1354390526	962.89	1158.16	1357	1600	16000	1.983	5.148	15	15	
1354390569	1163.72	2314.00	1357	1600	16000	2.253	6.038	15	15	
1354390615	1099.68	2107.90	1357	1600	16000	2.164	5.991	15	15	
1354390663	1135.42	730.71	1357	1600	16000	2.245	3.273	15	15	
1354390716	1080.42	1241.93	1357	1600	16000	2.069	5.433	15	17	
1354390760	1142.74	2022.68	1357	1600	16000	2.060	5.676	15	17	
1354390805	1117.26	2303.70	1357	1600	16000	2.138	6.581	15	16	
1354390851	1159.14	2071.00	1357	1600	16000	2.217	6.120	15	16	
1354390895	1053.04	2543.23	1357	1600	16000	2.047	7.092	15	16	
1354390940	1146.16	2368.14	1357	1600	16000	2.245	6.509	15	17	
1354390993	1077.07	1882.65	1357	1600	16000	2.033	7.121	15	14	
1354391043	1137.60	997.26	1357	1600	16000	2.117	4.337	15	14	
1354391089	1123.01	1407.94	1357	1600	16000	2.178	4.123	15	14	
1354391141	936.84	847.19	1357	1600	16000	1.798	3.580	15	15	
1354391187	1077.99	2054.00	1357	1600	16000	2.142	6.221	15	17	
1354391233	1209.20	1417.57	1357	1600	16000	2.368	4.533	15	15	
1354391279	1095.26	2089.74	1357	1600	16000	2.160	6.382	15	15	
1354391329	1025.89	1312.18	1357	1600	16000	1.904	4.976	15	15	
1354391377	1178.60	1296.85	1357	1600	16000	2.236	4.567	15	14	
1354391424	1190.01	1529.22	1357	1600	16000	2.320	4.548	15	17	
1354391471	1211.60	2017.91	1357	1600	16000	2.305	6.494	15	14	
1354391517	1191.78	2011.23	1357	1600	16000	2.265	6.075	15	15	
1354391562	1081.38	2183.02	1357	1600	16000	2.282	5.661	15	16	
1354391607	1008.10	2189.48	1357	1600	16000	2.102	5.941	15	16	
1354391661	956.12	735.94	1357	1600	16000	1.851	3.186	15	14	
1354391707	1127.07	949.50	1357	1600	16000	2.197	3.702	15	16	
1354391755	1137.61	2509.00	1357	1600	16000	2.223	6.987	15	14	
1354391807	1018.43	716.72	1357	1600	16000	2.027	3.154	15	14	
1354391850	1178.84	2530.26	1357	1600	16000	2.212	6.306	15	16	
1354391895	1236.82	999.75	1357	1600	16000	2.354	3.908	15	14	
1354391941	1053.03	1278.59	1357	1600	16000	2.041	4.094	15	16	
1354391986	1230.18	2194.94	1357	1600	16000	2.300	6.506	15	14	
1354392035	1071.60	1473.80	1357	1600	16000	2.043	4.545	15	15	
1354392083	690.73	1348.63	1357	1600	16000	1.540	4.515	15	14	
1354392131	1007.59	1270.97	1357	1600	16000	2.014	4.096	15	15	
1354392182	1149.59	1237.94	1357	1600	16000	2.298	4.947	15	16	
1354392245	867.42	756.88	1357	1600	16000	1.711	4.545	15	14	
1354392294	914.09	937.19	1357	1600	16000	1.717	3.516	15	14	
1354392346	949.35	1358.32	1357	1600	16000	2.003	4.426	15	14	
1354392395	1080.18	931.07	1357	1600	16000	2.081	3.618	15	14	
1354392447	949.78	1474.72	1357	1600	16000	1.941	5.024	15	14	
1354392495	892.27	1482.64	1357	1600	16000	1.848	4.627	15	14	
1354392541	1042.18	1778.78	1357	1600	16000	1.953	5.517	15	14	
1354392592	851.34	1495.85	1357	1600	16000	1.722	5.024	15	14	
1354392637	1032.38	935.42	1357	1600	16000	1.847	3.246	15	14	
1354392683	1084.67	1833.74	1357	1600	16000	2.064	5.103	15	14	
1354392730	1064.10	1592.53	1357	1600	16000	1.958	5.133	15	13	
1354392784	910.90	1092.00	1357	1600	16000	1.605	4.156	15	13	
1354392833	967.04	1166.51	1357	1600	16000	1.966	4.029	15	13	
1354392881	1035.30	791.42	1357	1600	16000	2.036	3.199	15	13	
1354392932	996.76	1135.84	1357	1600	16000	1.904	4.091	15	12	
1354392989	1088.81	713.66	1357	1600	16000	2.030	3.169	15	13	
1354393039	1063.89	1207.86	1357	1600	16000	2.099	4.210	15	12	
1354393093	1098.42	1084.12	1357	1600	16000	2.059	4.143	15	13	
1354393141	977.54	1304.83	1357	1600	16000	1.914	4.156	15	13	
1354393191	940.71	1066.34	1357	1600	16000	1.928	3.908	15	13	
1354393241	1031.32	1333.17	1357	1600	16000	1.983	4.488	15	13	
1354393287	1004.64	1742.00	1357	1600	16000	1.760	5.061	15	13	
1354393339	927.73	1300.79	1357	1600	16000	1.659	5.143	15	15	
1354393384	634.84	2358.36	1357	1600	16000	1.365	6.256	15	13	
1354393438	810.96	1214.41	1357	1600	16000	1.645	4.247	15	12	
1354393485	987.93	1660.42	1357	1600	16000	1.927	5.301	15	13	
1354393534	959.12	1292.80	1357	1600	16000	1.842	4.577	15	14	
1354393581	865.02	2082.59	1357	1600	16000	1.688	5.916	15	13	
1354393632	764.79	1235.30	1357	1600	16000	1.444	4.505	15	14	
1354393684	877.29	751.96	1357	1600	16000	1.695	2.740	15	14	
1354393737	854.31	1324.79	1357	1600	16000	1.634	4.654	15	14	
1354393788	1035.43	1225.81	1357	1600	16000	1.994	4.696	15	14	
1354393836	991.60	1591.11	1357	1600	16000	1.935	5.581	15	13	
1354393886	881.38	1126.77	1357	1600	16000	1.680	4.627	15	12	
1354393934	992.80	1821.76	1357	1600	16000	1.867	5.420	15	14	
1354393981	1066.78	1015.25	1357	1600	16000	2.055	3.538	15	14	
1354394025	942.59	1630.66	1357	1600	16000	1.836	4.771	15	14	
1354394073	1007.15	1417.44	1357	1600	16000	1.880	4.927	15	14	
1354394123	971.38	776.87	1357	1600	16000	1.856	2.762	15	14	
1354394171	1089.34	1579.59	1357	1600	16000	2.090	5.777	15	12	
1354394217	820.14	1140.60	1357	1600	16000	1.694	3.863	15	13	
1354394267	986.91	940.26	1357	1600	16000	1.840	3.474	15	13	
1354394314	770.43	2141.00	1357	1600	16000	1.644	6.767	15	14	
1354394358	1062.93	2101.92	1357	1600	16000	2.002	5.031	15	14	
1354394409	835.08	1066.46	1357	1600	16000	1.809	5.016	15	14	
1354394461	941.28	1005.42	1357	1600	16000	1.831	5.053	15	13	
1354394516	850.59	735.76	1357	1600	16000	1.699	3.695	15	14	
1354394562	920.69	1215.89	1357	1600	16000	1.913	3.878	15	13	
1354394610	998.62	1625.00	1357	1600	16000	1.946	4.939	15	14	
1354394656	900.50	2121.39	1357	1600	16000	1.763	6.263	15	14	
1354394705	828.30	1719.30	1357	1600	16000	1.772	5.386	15	13	
1354394753	1038.09	1803.48	1357	1600	16000	1.990	5.780	15	14	
1354394799	945.52	945.17	1357	1600	16000	2.011	3.491	15	14	
1354394846	902.04	1554.17	1357	1600	16000	1.893	4.371	15	13	
1354394896	985.92	1312.70	1357	1600	16000	1.844	5.383	15	11	
1354394940	876.80	1701.94	1357	1600	16000	1.785	5.656	15	12	
1354394986	1011.31	1839.10	1357	1600	16000	1.924	5.386	15	14	
1354395036	965.45	1675.36	1357	1600	16000	1.821	5.594	15	13	
1354395083	964.76	2503.56	1357	1600	16000	1.910	8.321	15	12	
1354395136	826.31	982.16	1357	1600	16000	1.575	5.408	15	12	
1354395186	1041.13	1164.90	1357	1600	16000	2.040	4.064	15	15	
1354395232	982.00	1772.14	1357	1600	16000	1.660	5.755	15	14	
1354395282	890.40	813.69	1357	1600	16000	1.933	3.380	15	14	
1354395329	952.47	1284.59	1357	1600	16000	1.820	4.657	15	13	
1354395379	928.05	1297.57	1357	1600	16000	1.785	4.369	15	13	
1354395425	987.90	1477.46	1357	1600	16000	1.865	4.213	15	13	
1354395473	894.13	1187.83	1357	1600	16000	1.684	3.967	15	13	
1354395523	933.01	1380.65	1357	1600	16000	1.809	5.197	15	13	
1354395569	572.76	1644.50	1357	1600	16000	1.059	4.738	15	13	
1354395617	920.00	1400.02	1357	1600	16000	1.759	4.490	15	13	
1354395665	838.96	1508.34	1357	1600	16000	1.738	5.006	15	13	
1354395724	981.38	572.12	1357	1600	16000	1.869	3.742	15	14	
1354395773	974.63	1242.56	1357	1600	16000	1.865	4.508	15	13	
1354395820	972.34	1118.42	1357	1600	16000	1.790	3.526	15	15	
1354395868	962.19	1524.47	1357	1600	16000	1.838	4.766	15	14	
1354395915	1143.87	1748.44	1357	1600	16000	2.214	6.038	15	13	
1354395960	1160.14	2060.64	1357	1600	16000	2.329	5.356	15	18	
1354396006	1148.95	1949.96	1357	1600	16000	2.329	5.626	15	14	
1354396051	1069.39	2003.91	1357	1600	16000	2.007	5.859	15	14	
1354396101	828.17	1434.93	1357	1600	16000	1.647	4.091	15	14	
1354396148	426.56	1730.36	1357	1600	16000	0.976	5.408	15	12	
1354396195	554.90	1565.17	1357	1600	16000	1.156	5.202	15	11	
1354396244	422.96	2407.72	1357	1600	16000	0.861	6.479	15	11	
1354396293	808.56	1170.00	1357	1600	16000	1.554	4.037	15	13	
1354396340	777.68	1096.25	1357	1600	16000	1.407	5.301	15	13	
1354396384	773.68	2509.00	1357	1600	16000	1.532	5.971	15	11	
1354396429	299.40	2561.00	1357	1600	16000	0.660	6.159	15	11	
1354396481	439.96	2481.35	1357	1600	16000	1.013	6.050	15	11	
1354396527	541.18	1766.40	1357	1600	16000	1.092	5.705	15	12	
1354396572	863.55	2046.38	1357	1600	16000	1.672	6.291	15	13	
1354396615	556.72	2507.89	1357	1600	16000	1.257	6.871	15	11	
1354396662	601.34	2949.40	1357	1600	16000	1.280	7.597	15	13	
1354396705	639.23	2463.74	1357	1600	16000	1.281	6.534	15	13	
1354396749	953.42	2671.26	1357	1600	16000	1.770	7.716	15	13	
1354396796	689.27	2430.33	1357	1600	16000	1.347	7.362	15	12	
1354396850	516.49	1017.01	1357	1600	16000	1.167	4.433	15	12	
1354396899	605.51	1792.88	1357	1600	16000	1.097	5.128	15	11	
1354396946	322.02	2176.54	1357	1600	16000	0.744	6.105	15	11	
1354396993	517.74	1831.86	1357	1600	16000	1.081	5.011	15	12	
1354397038	819.70	1709.59	1357	1600	16000	1.588	4.300	15	13	
1354397083	710.57	2347.12	1357	1600	16000	1.422	6.226	15	11	
1354397129	718.69	1776.00	1357	1600	16000	1.417	5.591	15	11	
1354397173	864.72	2348.39	1357	1600	16000	1.619	5.088	15	13	
1354397218	910.08	2455.84	1357	1600	16000	1.821	6.363	15	12	
1354397263	936.92	1549.35	1357	1600	16000	1.770	5.713	15	14	
1354397313	1163.90	1004.85	1357	1600	16000	2.301	4.203	15	14	
1354397358	1042.08	2483.00	1357	1600	16000	2.122	6.439	15	15	
1354397402	1112.42	3258.45	1357	1600	16000	2.106	7.699	15	14	
1354397445	1134.21	2923.17	1357	1600	16000	2.117	8.418	15	15	
1354397493	936.98	2395.04	1357	1600	16000	1.860	6.340	15	14	
1354397535	1147.82	3424.70	1357	1600	16000	2.126	8.790	15	15	
1354397578	1100.71	3208.99	1357	1600	16000	2.153	8.440	15	14	
1354397626	975.34	2162.21	1357	1600	16000	1.790	7.508	15	14	
1354397676	816.89	1080.40	1357	1600	16000	1.703	4.096	15	14	
1354397721	978.48	2194.48	1357	1600	16000	1.979	5.279	15	14	
1354397763	983.96	2839.90	1357	1600	16000	1.889	7.972	15	14	
1354397807	1058.46	3303.66	1357	1600	16000	2.201	8.056	15	14	
1354397851	1165.46	3537.94	1357	1600	16000	2.191	9.350	15	14	
1354397893	1151.72	4004.91	1357	1600	16000	2.270	10.493	15	15	
1354397937	1148.98	3858.59	1357	1600	16000	2.143	10.092	15	15	
1354397981	1152.37	2514.99	1357	1600	16000	2.227	8.222	15	14	
1354398026	1077.07	1372.54	1357	1600	16000	2.032	6.102	15	14	
1354398072	1164.63	2487.24	1357	1600	16000	2.179	7.206	15	15	
1354398114	1023.13	1326.08	1357	1600	16000	2.089	5.629	15	14	
1354398157	1173.89	3429.99	1357	1600	16000	2.258	7.974	15	14	
1354398201	1031.32	3356.51	1357	1600	16000	2.093	8.614	15	14	
1354398247	1072.60	3655.37	1357	1600	16000	2.030	10.069	15	15	
1354398289	1164.12	3675.14	1357	1600	16000	2.273	9.152	15	15	
1354398331	1178.59	4442.81	1357	1600	16000	2.212	10.841	15	16	
1354398375	1172.45	4288.61	1357	1600	16000	2.284	11.932	15	16	
1354398420	1170.11	3452.62	1357	1600	16000	2.217	9.869	15	15	
1354398465	1099.78	2633.17	1357	1600	16000	2.331	8.257	15	15	
1354398508	1182.36	3382.55	1357	1600	16000	2.307	8.847	15	14	
1354398550	1118.17	3880.50	1357	1600	16000	2.188	9.769	15	15	
1354398593	1148.44	3855.67	1357	1600	16000	2.265	10.379	15	15	
1354398635	1156.60	3393.55	1357	1600	16000	2.271	8.842	15	15	
1354398679	1106.10	3367.00	1357	1600	16000	2.208	9.658	15	14	
1354398724	1179.78	3060.35	1357	1600	16000	2.377	8.788	15	15	
1354398768	1170.85	3092.42	1357	1600	16000	2.271	8.924	15	14	
1354398812	1083.56	3399.88	1357	1600	16000	1.923	8.946	15	15	
1354398855	941.39	2665.00	1357	1600	16000	2.020	7.225	15	14	
1354398898	984.33	3129.95	1357	1600	16000	1.852	7.240	15	13	
1354398941	1090.95	3687.39	1357	1600	16000	2.015	9.826	15	14	
1354398984	960.12	3484.00	1357	1600	16000	1.883	9.212	15	14	
1354399028	1003.59	3354.84	1357	1600	16000	1.891	9.145	15	14	
1354399071	950.82	3269.87	1357	1600	16000	1.864	8.867	15	14	
1354399115	975.66	3791.26	1357	1600	16000	1.787	9.886	15	14	
1354399160	1053.35	2739.10	1357	1600	16000	2.018	7.225	15	13	
1354399203	1090.98	1374.56	1357	1600	16000	1.981	5.415	15	14	
1354399247	1041.14	3690.32	1357	1600	16000	2.008	9.988	15	14	
1354399292	676.04	3082.88	1357	1600	16000	1.394	8.926	15	13	
1354399335	1075.90	3939.00	1357	1600	16000	1.977	9.923	15	15	
1354399378	963.55	2811.24	1357	1600	16000	1.889	7.612	15	13	
1354399420	1010.08	3780.64	1357	1600	16000	1.918	9.016	15	14	
1354399463	1053.44	4087.34	1357	1600	16000	1.997	10.617	15	15	
1354399506	999.86	3706.42	1357	1600	16000	1.918	9.048	15	16	
1354399548	1033.90	3932.46	1357	1600	16000	2.005	10.446	15	14	
1354399592	1136.29	3989.81	1357	1600	16000	2.213	10.585	15	14	
1354399634	1099.79	4058.20	1357	1600	16000	2.086	10.672	15	14	
1354399679	1097.44	3539.86	1357	1600	16000	2.112	9.512	15	15	
1354399726	1104.72	2585.38	1357	1600	16000	2.052	8.832	15	13	
1354399769	984.96	3956.38	1357	1600	16000	1.967	10.454	15	14	
1354399811	867.63	4567.42	1357	1600	16000	1.734	11.830	15	14	
1354399854	1001.94	4379.63	1357	1600	16000	1.878	10.479	15	15	
1354399898	1006.59	2813.97	1357	1600	16000	1.896	9.355	15	14	
1354399941	984.17	4140.50	1357	1600	16000	1.992	10.536	15	14	
1354399985	905.55	3706.42	1357	1600	16000	1.730	9.824	15	14	
1354400032	929.60	2622.71	1357	1600	16000	1.783	6.732	15	14	
1354400076	871.10	3147.86	1357	1600	16000	1.624	8.004	15	14	
1354400120	946.20	2930.11	1357	1600	16000	1.768	7.342	15	14	
1354400163	638.63	3481.77	1357	1600	16000	1.275	8.334	15	14	
1354400206	793.82	3780.64	1357	1600	16000	1.549	9.881	15	14	
1354400250	954.37	2889.13	1357	1600	16000	1.812	7.763	15	12	
1354400294	935.30	2148.50	1357	1600	16000	1.860	5.775	15	12	
1354400343	884.25	1275.22	1357	1600	16000	1.662	4.233	15	12	
1354400387	944.14	1684.05	1357	1600	16000	1.766	4.840	15	13	
1354400430	1005.59	2721.61	1357	1600	16000	1.838	7.677	15	14	
1354400474	858.07	2426.25	1357	1600	16000	1.732	7.010	15	13	
1354400519	1059.46	1899.16	1357	1600	16000	2.042	5.378	15	13	
1354400564	1017.68	2072.20	1357	1600	16000	1.858	5.755	15	13	
1354400607	969.05	3322.50	1357	1600	16000	1.814	8.309	15	14	
1354400658	896.66	1187.38	1357	1600	16000	1.708	7.141	15	13	
1354400702	881.80	3258.93	1357	1600	16000	1.728	8.703	15	13	
1354400746	853.52	1819.60	1357	1600	16000	1.715	4.659	15	13	
1354400789	829.28	2637.35	1357	1600	16000	1.614	6.360	15	13	
1354400834	679.17	3269.87	1357	1600	16000	1.430	8.629	15	13	
1354400878	887.53	3192.01	1357	1600	16000	1.642	8.562	15	13	
1354400921	923.91	3051.19	1357	1600	16000	1.777	7.000	15	13	
1354400974	1010.90	3328.00	1357	1600	16000	1.886	10.032	15	11	
1354401021	594.99	1298.38	1357	1600	16000	1.092	4.694	15	12	
1354401058	668.39	364.71	1357	1600	16000	1.332	0.791	15	12	
1354401115	736.72	805.50	1357	1600	16000	1.412	3.538	15	13	
1354401163	605.35	870.40	1357	1600	16000	1.320	3.189	15	13	
1354401208	857.30	2314.30	1357	1600	16000	1.596	5.616	15	13	
1354401253	944.84	2788.50	1357	1600	16000	1.994	7.935	15	13	
1354401298	1024.12	2449.92	1357	1600	16000	2.018	7.176	15	13	
1354401342	934.28	2881.72	1357	1600	16000	1.842	8.125	15	13	
1354401386	1044.86	2908.36	1357	1600	16000	1.993	7.907	15	14	
1354401431	1220.58	2689.80	1357	1600	16000	2.482	7.969	15	14	
1354401473	1290.58	2939.98	1357	1600	16000	2.424	7.578	15	14	
1354401520	1149.78	1481.07	1357	1600	16000	2.241	5.093	15	13	
1354401568	1112.52	1359.02	1357	1600	16000	2.194	4.652	15	14	
1354401612	1315.86	2754.46	1357	1600	16000	2.593	7.508	15	14	
1354401658	1207.45	2079.80	1357	1600	16000	2.364	6.367	15	14	
1354401703	1159.28	2196.73	1357	1600	16000	2.241	6.506	15	14	
1354401746	1213.41	2902.93	1357	1600	16000	2.364	8.103	15	14	
1354401790	1136.30	2756.52	1357	1600	16000	2.187	7.642	15	14	
1354401833	1245.33	2660.01	1357	1600	16000	2.376	7.273	15	14	
1354401879	1151.23	2030.14	1357	1600	16000	2.157	5.956	15	14	
1354401923	1317.20	2478.35	1357	1600	16000	2.604	6.415	15	14	
1354401966	1343.46	2756.94	1357	1600	16000	2.600	7.498	15	14	
1354402011	1279.08	2502.74	1357	1600	16000	2.402	7.389	15	14	
1354402054	1266.34	2350.06	1357	1600	16000	2.499	6.571	15	14	
