Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	LTE_SS	LTE_RSRP(W)	LTE_RSRQ	LTE_SNR(dB)
1354187265	518.98	5946.57	1357	1600	16000	1.455	16.881	13	18	-108	13	28	
1354187310	785.42	5941.00	1357	1600	16000	1.644	16.784	13	18	-108	13	28	
1354187354	303.66	6142.80	1357	1600	16000	0.839	16.898	13	17	-108	12	28	
1354187401	639.23	5737.70	1357	1600	16000	1.434	16.521	13	17	-108	12	28	
1354187444	421.28	6617.00	1357	1600	16000	1.187	17.731	13	17	-108	12	28	
1354187493	365.10	6556.86	1357	1600	16000	1.214	18.473	13	17	-108	12	28	
1354187537	604.91	6510.92	1357	1600	16000	1.255	17.858	13	16	-108	12	22	
1354187584	734.54	6005.72	1357	1600	16000	1.766	16.784	13	17	-108	12	28	
1354187629	697.27	6037.46	1357	1600	16000	1.548	17.250	13	18	-108	13	28	
1354187678	480.35	5804.58	1357	1600	16000	1.495	16.663	13	17	-108	12	28	
1354187723	535.34	5932.66	1357	1600	16000	1.264	15.034	13	18	-108	13	28	
1354187768	719.45	5987.22	1357	1600	16000	1.519	16.801	13	18	-108	13	28	
1354187813	379.43	5979.84	1357	1600	16000	1.211	17.320	13	18	-108	13	28	
1354187863	350.38	5148.30	1357	1600	16000	1.347	15.507	13	18	-108	13	28	
1354187910	389.41	5980.00	1357	1600	16000	1.148	16.747	13	18	-108	14	28	
1354187955	565.95	6023.45	1357	1600	16000	1.377	17.156	13	18	-108	13	28	
1354188000	400.87	6010.62	1357	1600	16000	1.201	17.580	13	18	-108	13	24	
1354188047	814.20	5875.16	1357	1600	16000	2.313	17.173	13	17	-108	12	28	
1354188091	592.93	6017.11	1357	1600	16000	1.337	17.216	13	17	-108	12	28	
1354188138	316.66	5959.55	1357	1600	16000	0.934	16.861	13	18	-108	13	28	
1354188187	677.84	6517.84	1357	1600	16000	1.631	17.580	13	18	-108	12	24	
1354188235	605.81	6137.49	1357	1600	16000	1.662	17.501	13	18	-108	13	28	
1354188288	341.92	6048.54	1357	1600	16000	1.392	17.731	13	18	-108	13	28	
1354188336	443.64	5986.39	1357	1600	16000	1.434	17.067	13	17	-108	12	28	
1354188382	426.46	6058.82	1357	1600	16000	1.191	17.647	13	17	-108	12	28	
1354188430	410.48	5816.72	1357	1600	16000	1.479	16.620	13	17	-108	13	28	
1354188482	459.00	5874.16	1357	1600	16000	1.787	16.434	13	17	-108	13	28	
1354188527	431.65	5882.50	1357	1600	16000	1.259	16.992	13	18	-108	14	28	
1354188575	433.81	5922.49	1357	1600	16000	1.222	15.306	13	16	-108	12	28	
1354188619	385.67	5985.54	1357	1600	16000	0.964	17.508	13	17	-108	12	28	
1354188668	409.26	6539.00	1357	1600	16000	1.194	17.332	13	18	-108	13	26	
1354188714	308.65	5686.89	1357	1600	16000	0.968	15.842	13	18	-108	14	28	
1354188762	631.66	5877.22	1357	1600	16000	1.546	16.618	13	18	-108	14	28	
1354188808	386.18	5131.96	1357	1600	16000	1.172	14.845	13	18	-108	14	28	
1354188855	439.98	5907.62	1357	1600	16000	1.363	16.489	13	18	-108	13	28	
1354188903	316.28	5733.00	1357	1600	16000	0.894	16.948	13	17	-108	12	28	
1354188949	296.67	5765.88	1357	1600	16000	0.791	16.226	13	18	-108	13	16	
1354188996	335.86	5616.72	1357	1600	16000	0.967	16.164	13	18	-108	13	16	
1354189042	384.48	5720.48	1357	1600	16000	0.959	16.544	13	18	-108	13	16	
1354189087	371.78	5537.57	1357	1600	16000	0.876	16.296	13	18	-108	13	16	
1354189127	424.40	6530.84	1357	1600	16000	0.976	16.876	13	16	-108	12	26	
1354189171	664.12	5822.42	1357	1600	16000	1.404	16.640	13	18	-109	13	18	
1354189221	472.71	5879.82	1357	1600	16000	1.659	17.511	13	17	-109	12	20	
1354189268	429.52	5932.65	1357	1600	16000	1.125	17.030	13	17	-109	12	20	
1354189316	423.38	5918.76	1357	1600	16000	1.260	15.021	13	17	-109	12	20	
1354189360	432.08	5828.92	1357	1600	16000	1.201	16.759	13	16	-108	12	24	
1354189407	441.81	5735.92	1357	1600	16000	1.395	16.841	13	18	-108	13	24	
1354189456	438.09	5898.32	1357	1600	16000	1.408	16.487	13	18	-108	13	24	
1354189501	346.51	5667.97	1357	1600	16000	0.930	15.929	13	18	-108	13	24	
1354189548	456.80	5833.35	1357	1600	16000	1.293	16.499	13	18	-108	13	24	
1354189593	369.61	5855.84	1357	1600	16000	0.914	16.866	13	18	-108	13	24	
1354189639	453.23	5870.46	1357	1600	16000	1.171	16.643	13	18	-108	13	24	
1354189689	415.49	5900.25	1357	1600	16000	1.514	16.710	13	18	-108	13	24	
1354189736	442.00	5962.32	1357	1600	16000	1.427	17.161	13	18	-108	13	28	
1354189785	670.78	5862.18	1357	1600	16000	1.897	16.618	13	17	-108	12	28	
1354189833	484.26	5974.40	1357	1600	16000	1.483	17.709	13	18	-108	13	28	
1354189877	455.04	6306.18	1357	1600	16000	1.147	16.858	13	18	-108	13	28	
1354189925	353.30	5898.32	1357	1600	16000	1.294	16.650	13	18	-108	13	28	
1354189975	703.92	5873.32	1357	1600	16000	1.816	16.712	13	18	-108	13	28	
1354190026	332.23	5797.57	1357	1600	16000	1.170	16.400	13	18	-108	13	28	
1354190072	343.27	5759.00	1357	1600	16000	0.937	15.961	13	18	-108	13	28	
1354190119	405.63	5844.72	1357	1600	16000	1.223	16.407	13	18	-108	13	28	
1354190166	443.86	5841.10	1357	1600	16000	1.304	16.276	13	18	-108	13	28	
1354190212	424.97	5759.40	1357	1600	16000	1.289	16.697	13	18	-108	13	28	
1354190260	466.98	5840.09	1357	1600	16000	1.497	16.960	13	18	-108	13	28	
1354190308	403.65	5850.00	1357	1600	16000	1.138	16.048	13	18	-108	13	28	
1354190352	542.26	5839.06	1357	1600	16000	1.345	16.747	13	18	-108	13	28	
1354190396	732.35	5852.03	1357	1600	16000	1.508	16.573	13	18	-108	13	28	
1354190448	463.10	5271.41	1357	1600	16000	1.911	14.766	13	16	-108	12	24	
1354190493	460.82	5865.00	1357	1600	16000	1.187	16.353	13	18	-108	13	22	
1354190545	687.90	5793.67	1357	1600	16000	1.990	16.620	13	18	-108	13	22	
1354190597	333.06	6028.33	1357	1600	16000	1.231	17.503	13	18	-108	13	22	
1354190644	370.22	5770.20	1357	1600	16000	0.960	16.549	13	16	-108	13	26	
1354190696	709.40	5856.68	1357	1600	16000	2.027	16.576	13	18	-109	13	24	
1354190740	370.69	5481.87	1357	1600	16000	0.960	15.100	13	16	-109	12	18	
1354190788	423.80	5529.05	1357	1600	16000	1.138	15.839	13	18	-109	12	18	
1354190834	468.30	5557.50	1357	1600	16000	1.363	16.226	13	18	-109	12	18	
1354190882	682.56	5247.08	1357	1600	16000	1.844	15.487	13	18	-109	12	18	
1354190926	404.24	5831.52	1357	1600	16000	1.012	16.191	13	18	-109	12	18	
1354190972	429.63	5732.34	1357	1600	16000	1.297	16.744	13	18	-109	12	18	
1354191021	699.50	5511.61	1357	1600	16000	1.832	15.886	13	16	-108	12	20	
1354191064	382.60	5900.25	1357	1600	16000	1.002	16.581	13	18	-108	13	20	
1354191112	427.32	5464.75	1357	1600	16000	1.215	16.437	13	18	-108	13	20	
1354191156	600.73	5727.64	1357	1600	16000	1.495	16.125	13	18	-108	12	18	
1354191205	735.64	5511.22	1357	1600	16000	1.842	16.258	13	18	-108	12	18	
1354191251	531.94	5781.39	1357	1600	16000	1.497	15.765	13	18	-108	12	18	
1354191295	463.56	5822.18	1357	1600	16000	1.057	16.948	13	18	-108	12	18	
1354191342	544.54	5763.70	1357	1600	16000	1.519	16.762	13	18	-108	12	18	
1354191392	595.89	5550.12	1357	1600	16000	1.757	14.845	13	18	-108	12	18	
1354191439	430.42	5664.46	1357	1600	16000	1.461	15.844	13	18	-108	12	18	
1354191489	366.92	5922.46	1357	1600	16000	1.135	17.017	13	18	-108	12	18	
1354191537	346.01	5797.26	1357	1600	16000	0.971	16.953	13	18	-108	12	18	
1354191584	443.60	5751.81	1357	1600	16000	1.372	15.839	13	18	-108	12	18	
1354191632	454.59	5564.00	1357	1600	16000	1.554	15.517	13	18	-108	12	18	
1354191677	465.49	5677.45	1357	1600	16000	1.321	14.711	13	18	-108	12	18	
1354191724	329.29	5698.09	1357	1600	16000	0.973	16.065	13	18	-108	12	18	
1354191771	562.06	5537.10	1357	1600	16000	1.383	15.867	13	17	-108	12	16	
1354191820	439.82	5254.87	1357	1600	16000	1.358	15.495	13	17	-108	12	16	
1354191865	624.65	5751.14	1357	1600	16000	1.411	16.323	13	16	-108	13	24	
1354191911	378.82	5573.52	1357	1600	16000	1.139	14.962	13	18	-108	12	26	
1354191958	373.80	5622.50	1357	1600	16000	0.945	15.909	13	18	-108	12	26	
1354192060	773.25	5423.80	1357	1600	16000	1.950	15.740	13	18	-108	12	26	
1354192107	448.11	5688.00	1357	1600	16000	1.452	15.748	13	18	-108	12	26	
1354192153	634.08	4768.54	1357	1600	16000	1.471	14.386	13	18	-108	12	26	
1354192201	261.72	4998.77	1357	1600	16000	0.766	14.429	13	18	-108	12	26	
1354192249	325.35	5310.50	1357	1600	16000	1.204	14.319	13	18	-108	12	26	
1354192296	362.22	5131.79	1357	1600	16000	1.152	14.143	13	18	-108	12	26	
1354192343	461.28	5318.51	1357	1600	16000	1.334	16.206	13	18	-109	14	-2	
1354192393	408.06	5713.07	1357	1600	16000	1.263	16.095	13	18	-108	13	4	
1354192442	406.83	5847.35	1357	1600	16000	1.367	16.876	13	18	-108	13	4	
1354192489	429.96	5086.46	1357	1600	16000	1.152	12.249	13	18	-108	13	4	
1354192536	424.79	5014.92	1357	1600	16000	1.192	15.676	13	18	-108	13	4	
1354192583	433.16	5746.00	1357	1600	16000	1.165	16.836	13	17	-108	12	18	
1354192630	420.40	5884.46	1357	1600	16000	1.250	16.963	13	16	-109	12	14	
1354192679	453.68	5976.26	1357	1600	16000	1.303	17.099	13	18	-108	13	20	
1354192723	468.48	5950.28	1357	1600	16000	1.499	16.087	13	18	-108	13	20	
1354192776	432.07	5933.58	1357	1600	16000	1.814	16.380	13	18	-108	13	20	
1354192824	597.94	5277.81	1357	1600	16000	1.460	15.849	13	18	-108	13	20	
1354192876	484.64	5579.54	1357	1600	16000	1.656	16.519	13	18	-108	13	20	
1354192919	444.65	5870.65	1357	1600	16000	1.126	16.043	13	18	-108	13	20	
1354192965	549.28	5984.64	1357	1600	16000	1.382	16.987	13	16	-109	12	10	
1354193011	343.61	5295.55	1357	1600	16000	0.880	15.532	13	16	-109	14	8	
1354193060	679.50	5523.02	1357	1600	16000	1.808	15.800	13	18	-109	12	14	
1354193108	384.57	5902.00	1357	1600	16000	1.273	16.799	13	18	-109	12	14	
1354193156	490.83	5143.44	1357	1600	16000	1.477	15.301	13	18	-109	12	10	
1354193205	390.80	5649.70	1357	1600	16000	1.149	16.087	13	18	-109	12	10	
1354193252	382.95	5676.24	1357	1600	16000	1.289	15.477	13	18	-109	12	10	
1354193301	320.27	4492.38	1357	1600	16000	0.962	13.762	13	18	-109	12	10	
1354193349	568.18	5792.92	1357	1600	16000	1.482	16.806	13	18	-109	12	10	
1354193397	651.90	5751.81	1357	1600	16000	1.416	16.938	13	16	-109	12	0	
1354193444	340.91	4894.50	1357	1600	16000	1.013	14.753	13	16	-109	12	4	
1354193489	698.65	5659.18	1357	1600	16000	1.530	16.449	13	18	-109	14	16	
1354193535	699.69	5692.22	1357	1600	16000	1.517	16.452	13	18	-109	14	16	
1354193580	623.28	5738.83	1357	1600	16000	1.326	16.385	13	18	-109	14	16	
1354193624	566.31	5827.10	1357	1600	16000	1.279	17.126	13	18	-109	14	16	
1354193670	559.48	5724.06	1357	1600	16000	1.320	16.464	13	18	-109	14	16	
1354193723	360.10	5430.60	1357	1600	16000	0.955	16.301	13	16	-108	13	26	
1354193774	575.37	4322.42	1357	1600	16000	1.501	15.100	13	18	-108	13	22	
1354193823	406.83	5818.83	1357	1600	16000	1.153	16.519	13	17	-108	12	22	
1354193867	526.68	5539.28	1357	1600	16000	1.302	16.278	13	17	-108	12	22	
1354193914	736.74	5859.34	1357	1600	16000	1.778	16.407	13	17	-108	12	22	
1354193963	347.80	5998.50	1357	1600	16000	1.134	15.983	13	17	-108	12	22	
1354194012	535.22	5771.28	1357	1600	16000	1.541	16.653	13	17	-108	12	22	
1354194066	708.06	5599.50	1357	1600	16000	2.082	15.800	13	17	-108	13	22	
1354194114	430.79	5287.70	1357	1600	16000	1.187	15.872	13	17	-108	13	22	
1354194167	374.80	5390.20	1357	1600	16000	1.380	15.601	13	17	-108	12	2	
1354194216	279.74	4829.96	1357	1600	16000	0.823	15.056	13	17	-108	12	2	
1354194263	289.33	5265.00	1357	1600	16000	0.745	15.648	13	17	-108	12	2	
1354194311	356.11	5545.37	1357	1600	16000	1.156	16.092	13	17	-108	12	2	
1354194363	343.27	5667.42	1357	1600	16000	1.223	15.986	13	17	-108	12	2	
1354194407	695.21	5410.59	1357	1600	16000	1.528	14.989	13	17	-108	12	2	
1354194455	425.83	5563.08	1357	1600	16000	1.264	16.122	13	17	-108	12	10	
1354194503	457.48	4674.27	1357	1600	16000	1.329	13.434	13	17	-108	12	10	
1354194551	376.96	5668.60	1357	1600	16000	1.235	16.102	13	17	-108	12	10	
1354194597	342.70	5655.00	1357	1600	16000	1.242	15.244	13	17	-108	12	10	
1354194643	336.23	5417.61	1357	1600	16000	0.879	15.584	13	17	-108	12	16	
1354194688	357.66	4338.60	1357	1600	16000	0.918	11.875	13	18	-108	12	22	
1354194735	367.63	5639.63	1357	1600	16000	1.057	15.081	13	17	-108	12	20	
1354194786	370.99	3767.90	1357	1600	16000	1.314	11.917	13	17	-108	12	20	
1354194835	412.12	4878.48	1357	1600	16000	1.127	13.670	13	16	-108	12	20	
1354194883	278.08	5143.98	1357	1600	16000	0.954	14.272	13	18	-108	13	26	
1354194931	608.45	5146.36	1357	1600	16000	1.310	15.552	13	18	-108	13	26	
1354194980	328.33	5408.00	1357	1600	16000	0.937	14.714	13	18	-108	13	26	
1354195027	388.31	2025.76	1357	1600	16000	0.808	7.895	13	18	-108	13	26	
1354195137	318.36	5573.52	1357	1600	16000	0.933	12.928	13	18	-108	13	26	
1354195189	304.01	5772.00	1357	1600	16000	1.149	16.630	13	18	-108	13	26	
1354195236	336.54	5437.16	1357	1600	16000	0.946	13.945	13	17	-108	12	24	
1354195281	386.37	5600.00	1357	1600	16000	0.945	15.651	13	16	-108	12	18	
1354195330	407.46	5385.58	1357	1600	16000	1.213	14.359	13	16	-108	12	22	
1354195382	331.36	5580.02	1357	1600	16000	1.172	15.708	13	18	-108	13	20	
1354195434	394.68	5810.24	1357	1600	16000	1.091	17.516	13	18	-108	13	20	
1354195537	429.94	5613.93	1357	1600	16000	1.163	15.941	13	16	-108	12	10	
1354195587	421.70	5297.38	1357	1600	16000	1.372	14.163	13	17	-109	12	22	
1354195632	386.56	5731.22	1357	1600	16000	0.921	14.843	13	18	-108	13	18	
1354195679	613.06	3536.96	1357	1600	16000	1.427	11.624	13	16	-109	12	18	
1354195725	424.28	5170.92	1357	1600	16000	1.024	13.729	13	17	-109	13	10	
1354195776	401.67	5044.20	1357	1600	16000	1.288	13.980	13	16	-109	13	10	
1354195824	496.89	4249.68	1357	1600	16000	1.365	12.658	13	17	-109	14	12	
1354195871	414.27	4990.19	1357	1600	16000	1.157	13.556	13	17	-109	14	12	
1354195924	445.14	4735.48	1357	1600	16000	1.385	14.406	13	17	-109	14	12	
1354195972	374.72	5048.28	1357	1600	16000	1.082	12.911	13	16	-109	13	10	
1354196017	518.26	4727.56	1357	1600	16000	1.288	12.001	13	18	-109	14	10	
1354196067	495.41	3497.00	1357	1600	16000	1.314	9.923	13	18	-108	15	2	
1354196116	299.38	2543.18	1357	1600	16000	0.886	8.416	13	17	-108	12	18	
1354196166	332.22	4888.78	1357	1600	16000	1.016	13.536	13	17	-108	12	18	
1354196218	273.51	5164.41	1357	1600	16000	0.845	14.054	13	18	-108	14	0	
1354196265	411.16	5822.18	1357	1600	16000	1.214	14.277	13	18	-108	14	0	
1354196319	512.84	2082.14	1357	1600	16000	1.237	9.125	13	18	-108	14	0	
1354196380	342.26	2106.00	1357	1600	16000	1.302	9.365	13	18	-108	14	0	
1354196433	406.03	4901.00	1357	1600	16000	1.319	13.697	13	18	-108	14	0	
1354196480	588.84	4753.47	1357	1600	16000	1.438	12.194	13	18	-108	14	0	
1354196536	655.38	5057.00	1357	1600	16000	1.844	13.856	13	18	-108	14	0	
1354196582	344.98	5405.48	1357	1600	16000	1.007	13.804	13	17	-108	12	18	
1354196630	434.45	5391.38	1357	1600	16000	1.229	14.424	13	17	-108	12	18	
1354196683	910.08	3856.18	1357	1600	16000	2.254	15.279	13	17	-108	12	18	
1354196732	376.35	4966.00	1357	1600	16000	1.105	13.157	13	17	-108	13	20	
1354196779	299.93	4331.07	1357	1600	16000	0.888	13.670	13	16	-109	12	10	
1354196826	442.97	5052.29	1357	1600	16000	1.302	12.988	13	18	-108	13	8	
1354196871	432.81	3725.80	1357	1600	16000	1.316	11.637	13	18	-108	13	8	
1354196919	250.90	5412.08	1357	1600	16000	0.880	14.414	13	18	-109	12	12	
1354196965	271.64	4940.42	1357	1600	16000	0.669	14.213	13	18	-109	12	12	
1354197013	332.22	5378.19	1357	1600	16000	0.954	14.771	13	18	-109	12	12	
1354197062	381.01	3985.92	1357	1600	16000	0.890	13.258	13	17	-109	12	2	
1354197108	473.87	5138.37	1357	1600	16000	1.013	15.423	13	16	-109	12	14	
1354197157	344.71	4927.68	1357	1600	16000	1.101	14.339	13	16	-109	12	12	
1354197202	253.45	4920.85	1357	1600	16000	0.657	13.491	13	16	-109	12	16	
1354197249	493.06	4953.62	1357	1600	16000	1.152	15.046	13	18	-109	13	20	
1354197296	223.06	4951.49	1357	1600	16000	0.581	14.396	13	18	-109	13	20	
1354197348	254.19	5287.48	1357	1600	16000	0.815	15.743	13	17	-108	12	10	
1354197395	428.60	4147.00	1357	1600	16000	0.981	12.227	13	17	-108	12	14	
1354197445	241.28	5238.72	1357	1600	16000	0.731	13.052	13	16	-109	13	12	
1354197492	260.25	4703.06	1357	1600	16000	0.734	13.528	13	16	-109	12	4	
1354197540	511.78	4054.13	1357	1600	16000	1.145	12.423	13	18	-109	13	10	
1354197647	401.68	4606.36	1357	1600	16000	0.951	13.293	13	18	-109	13	8	
1354197695	266.60	4680.00	1357	1600	16000	0.752	13.806	13	18	-109	13	8	
1354197745	314.20	5226.00	1357	1600	16000	1.030	12.998	13	16	-109	12	8	
1354197797	444.21	3563.86	1357	1600	16000	1.253	12.212	13	18	-109	14	-2	
1354197845	529.94	4420.63	1357	1600	16000	1.364	12.509	13	17	-109	13	0	
1354197890	226.84	4737.10	1357	1600	16000	0.589	12.963	13	17	-109	12	2	
1354197939	379.16	4385.78	1357	1600	16000	1.118	13.303	13	17	-109	12	2	
1354197990	291.72	4949.91	1357	1600	16000	1.062	13.610	13	18	-108	14	4	
1354198040	433.37	4744.21	1357	1600	16000	1.191	13.318	13	18	-108	12	12	
1354198087	520.05	4722.46	1357	1600	16000	1.348	12.802	13	18	-108	13	-6	
1354198138	266.69	4446.00	1357	1600	16000	1.011	13.573	13	17	-109	12	2	
1354198184	539.10	4969.40	1357	1600	16000	1.378	13.771	13	18	-108	14	0	
1354198231	416.71	4969.96	1357	1600	16000	1.079	12.462	13	18	-108	13	0	
1354198278	375.46	2427.26	1357	1600	16000	1.033	9.199	13	17	-108	12	2	
1354198326	464.49	5378.87	1357	1600	16000	1.223	14.939	13	18	-108	14	-6	
1354198379	420.44	5456.27	1357	1600	16000	1.636	13.191	13	16	-108	12	20	
1354198422	713.64	4199.00	1357	1600	16000	1.638	13.238	13	18	-108	13	18	
1354198470	462.19	5055.39	1357	1600	16000	0.933	15.296	13	17	-108	12	16	
1354198521	528.77	5102.62	1357	1600	16000	1.408	15.034	13	18	-108	12	14	
1354198569	261.10	4989.41	1357	1600	16000	0.735	12.532	13	18	-108	14	12	
1354198618	364.82	5402.68	1357	1600	16000	1.211	14.074	13	18	-108	14	12	
1354198670	292.53	4635.21	1357	1600	16000	0.832	13.214	13	16	-108	12	22	
1354198722	327.82	5216.22	1357	1600	16000	1.148	13.861	13	16	-108	12	22	
1354198773	411.70	5303.65	1357	1600	16000	1.245	13.704	13	18	-108	14	26	
1354198822	360.86	4463.84	1357	1600	16000	1.012	15.133	13	16	-108	12	28	
1354198873	384.28	5203.24	1357	1600	16000	1.095	15.353	13	17	-108	12	20	
1354198919	310.78	5243.88	1357	1600	16000	0.868	14.126	13	16	-108	11	20	
1354198968	412.58	3960.67	1357	1600	16000	1.109	12.499	13	16	-108	11	24	
1354199019	354.00	4794.00	1357	1600	16000	1.039	14.285	13	18	-108	14	24	
1354199069	278.43	5543.21	1357	1600	16000	0.761	14.786	13	18	-108	13	0	
1354199117	253.20	5357.49	1357	1600	16000	0.824	13.682	13	18	-108	12	20	
1354199165	271.66	4365.27	1357	1600	16000	0.832	13.982	13	18	-108	12	20	
1354199214	305.36	4979.00	1357	1600	16000	0.918	15.086	13	16	-108	12	18	
1354199264	280.57	5339.40	1357	1600	16000	0.864	14.369	13	18	-108	12	20	
1354199312	218.69	4105.44	1357	1600	16000	0.578	13.960	13	18	-108	12	20	
1354199360	235.55	5357.10	1357	1600	16000	0.804	13.246	13	16	-109	12	22	
1354199414	321.66	4949.91	1357	1600	16000	1.113	14.974	13	18	-108	13	26	
1354199468	231.77	5464.87	1357	1600	16000	0.784	16.385	13	18	-107	12	24	
1354199520	197.62	5590.00	1357	1600	16000	0.774	14.424	13	18	-108	12	30	
1354199566	197.64	5479.16	1357	1600	16000	0.600	13.541	13	17	-108	12	28	
1354199614	375.83	5113.86	1357	1600	16000	0.902	14.183	13	16	-108	12	22	
1354199664	343.95	5319.54	1357	1600	16000	0.837	13.856	13	18	-108	12	20	
1354199710	297.62	5547.41	1357	1600	16000	0.798	13.335	13	16	-108	12	16	
1354199758	347.48	3455.54	1357	1600	16000	0.867	12.239	13	16	-108	12	-10	
1354199810	291.72	4567.33	1357	1600	16000	0.874	12.931	13	16	-108	12	20	
1354199852	345.86	3931.63	1357	1600	16000	0.814	4.984	13	18	-108	13	20	
1354199899	283.56	4189.90	1357	1600	16000	0.793	13.908	13	18	-108	13	28	
1354199946	281.00	4316.00	1357	1600	16000	0.767	12.576	13	18	-108	14	-2	
1354199998	410.88	4815.74	1357	1600	16000	1.264	13.610	13	16	-108	11	20	
1354200044	238.06	4803.88	1357	1600	16000	0.751	12.626	13	18	-108	12	20	
1354200093	286.80	4221.15	1357	1600	16000	0.927	11.567	13	16	-108	12	24	
1354200141	194.77	5596.00	1357	1600	16000	0.578	14.458	13	16	-108	12	28	
1354200188	317.74	5552.68	1357	1600	16000	0.767	14.183	13	18	-108	12	16	
1354200236	308.05	4568.81	1357	1600	16000	0.841	13.848	13	18	-108	13	24	
1354200289	416.72	5291.00	1357	1600	16000	1.160	14.773	13	16	-108	11	26	
1354200337	204.40	5270.03	1357	1600	16000	0.589	13.918	13	16	-108	11	28	
1354200383	335.32	5191.94	1357	1600	16000	0.779	14.290	13	18	-108	13	16	
1354200428	281.41	5846.55	1357	1600	16000	0.819	16.439	13	18	-108	13	16	
1354200537	195.02	4425.81	1357	1600	16000	0.553	10.627	13	17	-107	13	0	
1354200587	253.52	4495.19	1357	1600	16000	0.725	16.246	13	17	-108	13	28	
1354200637	107.38	5555.33	1357	1600	16000	0.379	14.910	13	17	-108	13	28	
1354200685	121.46	3530.52	1357	1600	16000	0.348	11.381	13	18	-108	14	28	
1354200736	156.32	4755.03	1357	1600	16000	0.392	12.532	13	18	-108	14	28	
1354200787	108.02	4299.08	1357	1600	16000	0.291	12.455	13	18	-108	14	28	
1354200829	247.62	5526.96	1357	1600	16000	1.398	14.972	13	17	-108	12	12	
1354200872	2853.18	6830.04	1357	1600	16000	6.019	19.100	13	18	-105	12	40	
1354200984	181.58	3733.96	1357	1600	16000	0.402	11.942	13	17	-107	12	28	
1354201036	105.42	3128.40	1357	1600	16000	0.291	8.862	13	17	-107	12	28	
1354201151	93.74	2903.20	1357	1600	16000	0.292	8.413	13	17	-107	12	28	
1354201268	82.51	3936.82	1357	1600	16000	0.277	10.516	13	17	-107	12	30	
1354201468	66.83	2178.24	1357	1600	16000	0.192	8.421	13	17	-107	11	30	
1354201597	65.24	4515.59	1357	1600	16000	0.243	11.584	13	17	-108	12	28	
1354201646	138.09	5028.02	1357	1600	16000	0.378	11.708	13	18	-108	13	24	
1354201695	128.53	4944.84	1357	1600	16000	0.347	14.302	13	18	-108	13	24	
1354201740	191.76	5711.79	1357	1600	16000	0.559	14.999	13	17	-107	12	30	
1354201786	148.86	6482.95	1357	1600	16000	0.391	17.667	13	18	-107	13	28	
1354201833	156.06	6019.00	1357	1600	16000	0.515	10.620	13	18	-108	14	28	
1354201882	206.06	5277.44	1357	1600	16000	0.581	13.509	13	18	-108	14	28	
1354201928	270.05	6838.18	1357	1600	16000	0.657	19.127	13	18	-108	14	28	
1354201975	116.50	6161.58	1357	1600	16000	0.344	16.973	13	18	-108	14	28	
1354202023	179.88	7283.52	1357	1600	16000	0.576	16.987	13	18	-107	13	28	
1354202072	176.44	3354.42	1357	1600	16000	0.506	11.436	13	18	-107	13	28	
1354202118	175.52	6232.21	1357	1600	16000	0.380	16.792	13	18	-107	13	28	
1354202168	244.62	6305.77	1357	1600	16000	0.713	18.044	13	18	-107	13	28	
